full_address,latitude,longitude
"Schaapsweg 38 , 6077CG, SINT ODILIENBERG, Limburg, Netherlands",51.13996179999999,6.0000423
"Keulsebaan 508 , 6045GL, ROERMOND, Limburg, Netherlands",51.1741246,6.0161605
"Ringvaert 18 , 5171MX, KAATSHEUVEL, Noord-Brabant, Netherlands",51.6609202,5.0416074
"Hoofdstraat 3 , 9244CL, BEETSTERZWAAG, Friesland, Netherlands",53.0603898,6.0735499
"Hoofdstraat 1 , 9244CL, BEETSTERZWAAG, Friesland, Netherlands",53.0607171,6.073826
"Hoofdstraat 1 , 9244CL, BEETSTERZWAAG, Friesland, Netherlands",53.0607171,6.073826
"Lange Kruisweg 9 , 5503RA, VELDHOVEN, Noord-Brabant, Netherlands",51.4142377,5.405311699999999
"Ludgerstraat 75 , 7121EH, AALTEN, Gelderland, Netherlands",51.92352409999999,6.5889542
"Landbouwstraat 1 , 7122VM, AALTEN, Gelderland, Netherlands",51.921975,6.576049599999999
"Landbouwstraat 1 , 7122VM, AALTEN, Gelderland, Netherlands",51.921975,6.576049599999999
"Oranjelaan 7 , 7121CA, AALTEN, Gelderland, Netherlands",51.9289244,6.590186
"Oude Amersfoortseweg 131 , 1212AA, HILVERSUM, Noord-Holland, Netherlands",52.2196369,5.1914921
"Hooglandseweg-Noord 55 , 3813VD, AMERSFOORT, Utrecht, Netherlands",52.1630634,5.3867124
"Parelhoenstraat 4 , 3815AG, AMERSFOORT, Utrecht, Netherlands",52.1669717,5.3979712
"Amperelaan 42 , 8444BZ, HEERENVEEN, Friesland, Netherlands",52.9347171,5.9555473
"Groot Kerkhof 1 , 8701HG, BOLSWARD, Friesland, Netherlands",53.0643502,5.526597799999999
"Groot Kerkhof 1 , 8701HG, BOLSWARD, Friesland, Netherlands",53.0643502,5.526597799999999
"Molenkrite 234 , 8608WK, SNEEK, Friesland, Netherlands",53.0218768,5.6489715
"Molenkrite 234 , 8608WK, SNEEK, Friesland, Netherlands",53.0218768,5.6489715
"Alexanderstraat 7 , 8606VP, SNEEK, Friesland, Netherlands",53.02332149999999,5.672852799999999
"Overstesingel 9 , 9204KJ, DRACHTEN, Friesland, Netherlands",53.0962293,6.081195999999999
"Marderleane 1 , 8572WG, RIJS, Friesland, Netherlands",52.8632898,5.4990323
"Drs. F. Bijlweg 21 , 1784MC, DEN HELDER, Noord-Holland, Netherlands",52.9385437,4.7522534
"Akkerbouwstraat 1 , 1786AR, DEN HELDER, Noord-Holland, Netherlands",52.8915876,4.7576943
"Akkerbouwstraat 1 , 1787AR, JULIANADORP, Noord-Holland, Netherlands",52.8915876,4.7576943
"Akkerbouwstraat 1 , 1787AR, JULIANADORP, Noord-Holland, Netherlands",52.8915876,4.7576943
"Akkerbouwstraat 1 , 1787AR, JULIANADORP, Noord-Holland, Netherlands",52.8915876,4.7576943
"Langevliet 77 a, 1788BJ, DEN HELDER, Noord-Holland, Netherlands",52.88306249999999,4.7500225
"Wethouder Ebbenlaan 135 , 5701AH, HELMOND, Noord-Brabant, Netherlands",51.487877,5.668411
"Endegeesterstraatweg 27 , 2342AK, OEGSTGEEST, Zuid-Holland, Netherlands",52.1733109,4.4570215
"Endegeesterstraatweg 27 , 2342AK, OEGSTGEEST, Zuid-Holland, Netherlands",52.1733109,4.4570215
"Endegeesterstraatweg 27 , 2342AK, OEGSTGEEST, Zuid-Holland, Netherlands",52.1733109,4.4570215
"Endegeesterstraatweg 27 , 2342AK, OEGSTGEEST, Zuid-Holland, Netherlands",52.1733109,4.4570215
"Oosterweg 12 , 6602HD, WIJCHEN, Gelderland, Netherlands",51.8053699,5.7281154
"Eleonoraweg 5 , 6523MX, NIJMEGEN, Gelderland, Netherlands",51.8274255,5.8950537
"Slochterenweg 27 , 6835CD, ARNHEM, Gelderland, Netherlands",51.9547496,5.8991048
"Johan Wagenaarlaan 14 , 2324XD, LEIDEN, Zuid-Holland, Netherlands",52.1478498,4.4684362
"Johan Wagenaarlaan 14 , 2324XD, LEIDEN, Zuid-Holland, Netherlands",52.1478498,4.4684362
"Donizettilaan 1 a, 2324BE, LEIDEN, Zuid-Holland, Netherlands",52.1407758,4.476100499999999
"Panovenlaan 1 , 6525DZ, NIJMEGEN, Gelderland, Netherlands",51.8145112,5.8794546
"Barklaan 2 , 9934JT, DELFZIJL, Groningen, Netherlands",53.32773510000001,6.9123221
"Vorrinklaan 7 , 3317KZ, DORDRECHT, Zuid-Holland, Netherlands",51.7896086,4.6681306
"Smeetslandseweg 127 , 3079CR, ROTTERDAM, Zuid-Holland, Netherlands",51.8813356,4.5329481
"Van Doornenplantsoen 21 , 2722ZA, ZOETERMEER, Zuid-Holland, Netherlands",52.0604034,4.5032207
"Kranenburgerweg 20 , 3582GR, UTRECHT, Utrecht, Netherlands",52.0788666,5.1332129
"Noordse Parklaan 4 , 3513GV, UTRECHT, Utrecht, Netherlands",52.1034528,5.1098805
"Winklerlaan 79 , 3571KL, UTRECHT, Utrecht, Netherlands",52.1081288,5.140460399999999
"Amsterdamsestraatweg 239  a, 3551CC, UTRECHT, Utrecht, Netherlands",52.1003474,5.1009119
"Winklerlaan 79 , 3571KL, UTRECHT, Utrecht, Netherlands",52.1081288,5.140460399999999
"Emmastraat 56 , 1213AL, HILVERSUM, Noord-Holland, Netherlands",52.2184531,5.181295599999999
"Emmastraat 56 , 1213AL, HILVERSUM, Noord-Holland, Netherlands",52.2184531,5.181295599999999
"Emmastraat 56 , 1213AL, HILVERSUM, Noord-Holland, Netherlands",52.2184531,5.181295599999999
"Emmastraat 56 , 1213AL, HILVERSUM, Noord-Holland, Netherlands",52.2184531,5.181295599999999
"Emmastraat 56 , 1213AL, HILVERSUM, Noord-Holland, Netherlands",52.2184531,5.181295599999999
"Emmastraat 56 , 1213AL, HILVERSUM, Noord-Holland, Netherlands",52.2184531,5.181295599999999
"De Zanding 1 , 9201BM, DRACHTEN, Friesland, Netherlands",53.11521399999999,6.086104
"De Zanding 1 , 9201BM, DRACHTEN, Friesland, Netherlands",53.11521399999999,6.086104
"Maria Montessorilaan 7 , 3312KJ, DORDRECHT, Zuid-Holland, Netherlands",51.7974966,4.678560099999999
"Noordendijk 268 A, 3312AM, DORDRECHT, Zuid-Holland, Netherlands",51.8114065,4.6874695
"Prof. Winklerlaan 2 , 1901KS, CASTRICUM, Noord-Holland, Netherlands",52.5599784,4.6531433
"Albert Schweitzerlaan 2 , 1902EE, CASTRICUM, Noord-Holland, Netherlands",52.5518716,4.6767807
"Oosterzijweg 8 , 1906AX, LIMMEN, Noord-Holland, Netherlands",52.5797698,4.7065123
"Schuttersveld 60 , 9201HB, DRACHTEN, Friesland, Netherlands",53.1189218,6.1022267
